0,1,2,3
-152.80721314209882,400.9422705665817,-1.238041677134456,-0.5799746289223432
-152.22723851317653,402.1803122437162,-1.314631195706241,-0.6338689414795213
-151.59336957169705,403.4949434394224,-1.3912207142780266,-0.6877632540366995
-150.9056063176604,404.8861641537004,-1.467810232849812,-0.7416575665938776
-150.16394875106653,406.3539743865502,-1.5443997514215972,-0.7955518791510557
-149.36839687191548,407.8983741379718,-1.6209892699933826,-0.8494461917082339
-148.51895068020724,409.5193634079652,-1.697578788565168,-0.903340504265412
-147.6156101759418,411.2169421965304,-1.7741683071369532,-0.9572348168225902
-146.6583753591192,412.99111050366736,-1.8507578257087385,-1.0111291293797682
-145.64724622973938,414.8418683293761,-1.927347344280524,-1.0650234419369462
-144.58222278780238,416.7692156736566,-2.003936862852309,-1.1189177544941242
-143.4633050333083,418.7731525365089,-2.0805263814240944,-1.1728120670513025
-142.29049296625703,420.853678917933,-1.9805263814240943,-1.1328120670513022
-141.15768089920573,422.8342052993571,-1.8805263814240945,-1.0928120670513022
-140.0648688321544,424.7147316807812,-1.780526381424094,-1.052812067051302
-139.01205676510313,426.49525806220527,-1.680526381424094,-1.012812067051302
-137.99924469805185,428.17578444362937,-1.580526381424094,-0.972812067051302
-137.0264326310005,429.7563108250535,-1.480526381424094,-0.932812067051302
-136.09362056394923,431.2368372064776,-1.3805263814240938,-0.892812067051302
-135.2008084968979,432.6173635879017,-1.2805263814240937,-0.852812067051302
-134.3479964298466,433.8978899693257,-1.1805263814240936,-0.8128120670513019
-133.53518436279535,435.0784163507498,-1.0805263814240935,-0.7728120670513019
-132.76237229574406,436.1589427321739,-0.9805263814240937,-0.7328120670513019
-132.02956022869273,437.139469113598,-0.8805263814240936,-0.6928120670513018
-131.33674816164148,438.0199954950221,-0.7805263814240936,-0.6528120670513018
-130.6839360945902,438.80052187644617,-0.6805263814240936,-0.6128120670513018
-130.07112402753887,439.4810482578703,-0.5805263814240936,-0.5728120670513017
-129.49831196048763,440.0615746392944,-0.4805263814240936,-0.5328120670513017
-128.96549989343634,440.54210102071846,-0.3805263814240937,-0.4928120670513016
-128.47268782638503,440.92262740214255,-0.2805263814240937,-0.4528120670513016
-128.01987575933367,441.2031537835666,-0.1805263814240937,-0.4128120670513016
-127.6070636922824,441.3836801649907,-0.0805263814240936,-0.3728120670513015
-127.23425162523108,441.4642065464148,0.0194736185759063,-0.3328120670513015
-126.90143955817972,441.4447329278389,0.1194736185759063,-0.2928120670513015
-126.60862749112846,441.325259309263,0.2194736185759063,-0.2528120670513014
-126.35581542407716,441.1057856906871,0.1462685378190185,-0.3128120670513014
-126.0430033570259,440.9595171528681,0.0766589185877333,-0.3787959198979424
-125.66420743712796,440.8828582342803,0.010851404076725,-0.4506345005920918
-125.21357293653593,440.8720068302036,-0.0509519947982644,-0.5281915510505865
-124.68538138548536,440.9229588250018,-0.1085541455196088,-0.6113238461157181
-124.07405753936962,441.0315129705215,-0.1617630341434044,-0.6998813680530259
-123.37417617131656,441.1932760046649,-0.2103919992388833,-0.7937074893247975
-122.58046868199176,441.40366800390376,-0.2542599593066136,-0.8926391634165969
-121.6878295185752,441.6579279632104,-0.293191633398413,-0.996507123484327
-120.69132239509088,441.9511195966088,-0.3270177546701847,-1.1051360885798058
-119.58618630651108,442.278137351279,-0.3555752766074925,-1.2183449772036017
-118.36784132930744,442.6337126278865,-0.3787075716726242,-1.3359471279249455
-117.03189420138256,443.01242019955913,-0.3962646221311189,-1.457750526799935
-115.5741436745826,443.4086848216903,-0.4081032028252683,-1.5835580413109434
-113.99058563327162,443.8167880245155,-0.4140870556719092,-1.7131676605422286
-112.27741797272938,444.23087508018745,-0.4140870556719092,-1.846372741299116
-110.43104523143028,444.6449621358594,-0.4140870556719092,-1.979577822056004
-108.45146740937425,445.0590491915313,-0.3140870556719092,-1.939577822056004
-106.51188958731824,445.3731362472032,-0.2140870556719092,-1.899577822056004
-104.61231176526223,445.5872233028751,-0.1140870556719091,-1.859577822056004
-102.75273394320618,445.701310358547,-0.0140870556719091,-1.819577822056004
-100.9331561211502,445.7153974142189,0.0859129443280908,-1.7795778220560037
-99.1535782990942,445.6294844698908,0.1859129443280908,-1.7395778220560036
-97.41400047703814,445.44357152556273,0.2859129443280908,-1.6995778220560036
-95.71442265498216,445.1576585812346,0.3859129443280908,-1.6595778220560036
-94.05484483292616,444.7717456369065,0.4859129443280908,-1.6195778220560035
-92.43526701087012,444.2858326925784,0.5859129443280908,-1.5795778220560035
-90.85568918881415,443.6999197482504,0.6859129443280908,-1.5395778220560037
-89.31611136675815,443.0140068039223,0.7859129443280908,-1.4995778220560034
-87.81653354470211,442.2280938595941,0.8859129443280908,-1.4595778220560034
-86.35695572264615,441.34218091526606,0.9859129443280908,-1.4195778220560034
-84.93737790059015,440.356267970938,1.0859129443280908,-1.379577822056003
-83.55780007853411,439.2703550266099,1.185912944328091,-1.3395778220560033
-82.21822225647816,438.0844420822818,1.285912944328091,-1.2995778220560033
-80.91864443442216,436.79852913795366,1.385912944328091,-1.2595778220560032
-79.65906661236613,435.4126161936256,1.4859129443280912,-1.2195778220560032
-78.43948879031018,433.9267032492975,1.5859129443280913,-1.1795778220560031
-77.25991096825419,432.3407903049694,1.6859129443280914,-1.139577822056003
-76.12033314619816,430.6548773606413,1.7859129443280914,-1.099577822056003
-75.02075532414221,428.8689644163132,1.8859129443280915,-1.059577822056003
-73.96117750208623,426.9830514719851,1.985912944328092,-1.019577822056003
-72.94159968003021,424.997138527657,2.085912944328092,-0.979577822056003
-71.96202185797415,422.9112255833289,2.185912944328092,-0.9395778220560028
-71.02244403591817,420.7253126390008,2.285912944328092,-0.8995778220560029
-70.12286621386215,418.4393996946727,2.385912944328092,-0.8595778220560029
-69.2632883918061,416.05348675034463,2.485912944328092,-0.8195778220560028
-68.44371056975012,413.5675738060165,2.585912944328092,-0.7795778220560028
-67.66413274769411,410.98166086168845,2.685912944328092,-0.7395778220560028
-66.92455492563806,408.2957479173604,2.7859129443280923,-0.6995778220560027
-66.22497710358209,405.5098349730322,2.8859129443280924,-0.6595778220560027
-65.56539928152608,402.62392202870416,2.9859129443280925,-0.6195778220560026
-64.94582145947004,399.6380090843761,3.0859129443280926,-0.5795778220560026
-64.36624363741407,396.552096140048,3.1859129443280927,-0.5395778220560026
-63.82666581535807,393.3661831957199,3.2859129443280928,-0.4995778220560025
-63.32708799330203,390.08027025139177,3.385912944328093,-0.4595778220560025
-62.86751017124607,386.6943573070637,3.485912944328093,-0.4195778220560024
-62.44793234919007,383.2084443627356,3.585912944328093,-0.3795778220560024
-62.068354527134034,379.6225314184075,3.685912944328093,-0.3395778220560024
-61.72877670507808,375.9366184740794,3.685912944328093,-0.4727829028128901
-61.25599380226515,372.2507055297513,3.685912944328093,-0.6059879835697779
-60.65000581869538,368.5647925854232,3.685912944328093,-0.7391930643266655
-59.91081275436875,364.8788796410952,3.685912944328093,-0.8723981450835532
-59.03841460928516,361.1929666967672,3.685912944328093,-1.0056032258404408
-58.03281138344471,357.5070537524391,3.685912944328093,-1.1388083065973285
-56.89400307684741,353.82114080811107,3.685912944328093,-1.272013387354216
-55.62198968949315,350.13522786378303,3.685912944328093,-1.4052184681111035
-54.21677122138203,346.449314919455,3.685912944328093,-1.5384235488679914
-52.678347672514064,342.7634019751269,3.685912944328093,-1.671628629624879
-51.00671904288913,339.0774890307989,3.685912944328093,-1.8048337103817669
-49.20188533250735,335.3915760864709,3.685912944328093,-1.9380387911386543
-47.26384654136871,331.70566314214284,3.685912944328093,-2.071243871895542
-45.19260266947322,328.0197501978148,3.685912944328093,-2.2044489526524296
-42.98815371682076,324.3338372534868,3.685912944328093,-2.337654033409317
-40.650499683411454,320.6479243091587,3.685912944328093,-2.470859114166205
-38.179640569245294,316.9620113648307,3.785912944328093,-2.430859114166205
-35.7487814550791,313.1760984205026,3.885912944328093,-2.390859114166205
-33.357922340912864,309.29018547617454,3.985912944328093,-2.3508591141662047
-31.00706322674671,305.30427253184644,4.0859129443280935,-2.3108591141662047
-28.69620411258052,301.2183595875183,4.185912944328093,-2.2708591141662047
-26.42534499841429,297.03244664319027,4.285912944328093,-2.2308591141662046
-24.194485884248135,292.7465336988622,4.385912944328092,-2.1908591141662046
-22.00362677008195,288.3606207545341,4.485912944328092,-2.150859114166205
-19.852767655915727,283.874707810206,4.585912944328092,-2.1108591141662045
-17.741908541749467,279.2887948658779,4.685912944328091,-2.0708591141662045
-15.671049427583284,274.60288192154985,4.785912944328091,-2.0308591141662045
-13.640190313417063,269.8169689772218,4.885912944328091,-1.9908591141662044
-11.64933119925081,264.9310560328937,4.98591294432809,-1.9508591141662044
-9.698472085084632,259.9451430885656,5.08591294432809,-1.9108591141662044
-7.787612970918417,254.85923014423747,5.18591294432809,-1.8708591141662043
-5.916753856752166,249.67331719990943,5.285912944328089,-1.8308591141662045
-511.9737115638732,392.5,0.1004871899480351,0.0260487052511749
-511.9997602691243,392.39951281005193,0.0015828108743805,-0.0348569874023557
-511.96490328172194,392.3979299991776,-0.0964708028739335,-0.0226916075943688
-511.9422116741275,392.4944008020515,-0.1934323534763751,-0.0174212431277548
-511.9247904309998,392.6878331555279,-0.2890618736231363,-0.0190035812913067
-511.9057868497085,392.976895029151,-0.3831210188783356,-0.0273879604112402
-511.8783988892973,393.36001604802937,-0.4753733580659994,-0.0425154315746401
-511.8358834577226,393.8353894060954,-0.5655846613250302,-0.0643188304496295
-511.77156462727294,394.4009740674204,-0.6535231854822119,-0.0927228591147633
-511.6788417681581,395.0544972529026,-0.7389599563955694,-0.1276441777979457
-511.5511975903602,395.7934572092981,-0.8216690479240897,-0.1689915064131057
-511.38220608394704,396.61512625722224,-0.9014278571839232,-0.2166657357709212
-511.16554034817614,397.5165541144062,-0.9780173757557086,-0.2705600483280994
-510.894980299848,398.4945714901619,-1.0512224565125965,-0.3305600483280994
-510.5644202515199,399.5457939466745,-1.124427537269484,-0.3905600483280994
-510.1738602031918,400.670221483944,-1.1976326180263717,-0.4505600483280993
-509.72330015486375,401.8678541019704,-1.2708376987832593,-0.5105600483280993
-509.2127401065357,403.1386918007536,-1.3440427795401468,-0.5705600483280993
-508.6421800582076,404.48273458029377,-1.4172478602970344,-0.6305600483280992
-508.0116200098795,405.8999824405908,-1.490452941053922,-0.6905600483280991
-507.3210599615514,407.3904353816448,-1.390452941053922,-0.6505600483280991
-506.67049991322335,408.7808883226987,-1.2904529410539218,-0.6105600483280991
-506.0599398648952,410.0713412637526,-1.1904529410539215,-0.570560048328099
-505.4893798165672,411.2617942048065,-1.0904529410539217,-0.530560048328099
-504.9588197682391,412.3522471458604,-0.9904529410539216,-0.4905600483280989
-504.468259719911,413.3427000869144,-0.8904529410539217,-0.4505600483280989
-504.0176996715829,414.2331530279683,-0.7904529410539217,-0.4105600483280989
-503.60713962325485,415.0236059690222,-0.6904529410539217,-0.3705600483280988
-503.23657957492674,415.7140589100761,-0.5904529410539218,-0.3305600483280988
-502.9060195265986,416.30451185113,-0.4904529410539218,-0.2905600483280988
-502.6154594782705,416.794964792184,-0.3904529410539218,-0.2505600483280987
-502.3648994299424,417.1854177332379,-0.2904529410539218,-0.2105600483280987
-502.1543393816143,417.4758706742918,-0.1904529410539218,-0.1705600483280987
-501.9837793332862,417.6663236153457,-0.0904529410539218,-0.1305600483280987
-501.8532192849581,417.7567765563997,-0.1636580218108095,-0.1905600483280987
-501.66265923663,417.92043457821046,-0.2368631025676973,-0.2505600483280987
-501.4120991883019,418.1572976807782,-0.3100681833245851,-0.3105600483280987
-501.10153913997385,418.4673658641028,-0.3832732640814728,-0.3705600483280986
-500.73097909164574,418.8506391281842,-0.4564783448383606,-0.4305600483280986
-500.3004190433177,419.3071174730226,-0.5296834255952484,-0.4905600483280985
-499.8098589949896,419.83680089861787,-0.6028885063521362,-0.5505600483280985
-499.2592989466615,420.43968940497,-0.676093587109024,-0.6105600483280984
-498.64873889833336,421.1157829920791,-0.7492986678659118,-0.6705600483280983
-497.9781788500053,421.86508165994496,-0.8225037486227996,-0.7305600483280983
-497.2476188016772,422.68758540856777,-0.8957088293796874,-0.7905600483280982
-496.4570587533491,423.5832942379475,-0.9689139101365752,-0.8505600483280982
-495.60649870502095,424.5522081480841,-1.042118990893463,-0.910560048328098
-494.6959386566929,425.5943271389775,-1.1153240716503507,-0.970560048328098
-493.7253786083648,426.7096512106279,-1.1885291524072383,-1.030560048328098
-492.6948185600367,427.8981803630351,-1.261734233164126,-1.0905600483280982
-491.6042585117085,429.15991459619926,-1.3349393139210135,-1.1505600483280982
-490.4536984633804,430.4948539101203,-1.408144394677901,-1.2105600483280985
-489.2431384150523,431.9029983047982,-1.481349475434789,-1.2705600483280983
-487.9725783667242,433.384347780233,-1.5545545561916765,-1.3305600483280984
-486.642018318396,434.9389023364247,-1.4545545561916762,-1.2905600483280983
-485.351458270068,436.3934568926164,-1.354554556191676,-1.2505600483280983
-484.10089822173984,437.748011448808,-1.254554556191676,-1.2105600483280985
-482.8903381734117,439.0025660049997,-1.154554556191676,-1.1705600483280982
-481.7197781250836,440.1571205611914,-1.0545545561916758,-1.1305600483280982
-480.5892180767555,441.2116751173831,-0.9545545561916758,-1.0905600483280982
-479.49865802842737,442.1662296735748,-0.8545545561916759,-1.050560048328098
-478.4480979800993,443.0207842297664,-0.7545545561916759,-1.010560048328098
-477.4375379317712,443.7753387859581,-0.6545545561916759,-0.970560048328098
-476.4669778834431,444.4298933421498,-0.5545545561916759,-0.930560048328098
-475.536417835115,444.9844478983415,-0.4545545561916759,-0.890560048328098
-474.6458577867869,445.4390024545332,-0.354554556191676,-0.850560048328098
-473.7952977384588,445.7935570107248,-0.254554556191676,-0.8105600483280979
-472.9847376901307,446.0481115669165,-0.154554556191676,-0.7705600483280979
-472.2141776418026,446.2026661231082,-0.0545545561916759,-0.7305600483280978
-471.4836175934745,446.2572206792999,0.045445443808324,-0.6905600483280978
-470.7930575451464,446.2117752354916,0.145445443808324,-0.6505600483280978
-470.1424974968184,446.0663297916832,0.245445443808324,-0.6105600483280977
-469.5319374484902,445.8208843478749,0.345445443808324,-0.5705600483280977
-468.9613774001622,445.4754389040666,0.445445443808324,-0.5305600483280977
-468.4308173518341,445.0299934602583,0.545445443808324,-0.4905600483280976
-467.940257303506,444.48454801645,0.645445443808324,-0.4505600483280976
-467.48969725517793,443.8391025726417,0.745445443808324,-0.4105600483280975
-467.07913720684985,443.0936571288333,0.845445443808324,-0.3705600483280975
-466.7085771585217,442.248211685025,0.945445443808324,-0.3305600483280975
-466.3780171101936,441.3027662412167,1.045445443808324,-0.2905600483280974
-466.0874570618655,440.2573207974084,1.145445443808324,-0.2505600483280974
-465.8368970135374,439.11187535360006,1.2454454438083242,-0.2105600483280974
-465.6263369652093,437.86642990979175,1.3454454438083243,-0.1705600483280974
-465.4557769168812,436.5209844659834,1.4454454438083244,-0.1305600483280974
-465.325216868553,435.0755390221751,1.5454454438083245,-0.0905600483280973
-465.2346568202249,433.5300935783668,1.6454454438083246,-0.0505600483280973
